sentence,event1,event2,signal,Doc name,Doc ID 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",acceptable,review,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",acceptable,appointed,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",acceptable,said,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",acceptable,tender,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",acceptable,consider,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",acceptable,made,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",dispute,offer,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",dispute,agreed,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",dispute,review,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",dispute,appointed,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",dispute,said,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",dispute,tender,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",dispute,consider,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",dispute,made,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",offer,agreed,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",offer,review,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",offer,appointed,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",offer,said,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",offer,tender,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",offer,consider,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",offer,made,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",agreed,review,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",agreed,appointed,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",agreed,said,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",agreed,tender,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",agreed,consider,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",agreed,made,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",review,appointed,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",review,said,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",review,tender,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",review,consider,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",review,made,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",appointed,said,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",appointed,tender,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",appointed,consider,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",appointed,made,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",said,tender,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",said,consider,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",said,made,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",tender,consider,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",tender,made,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",consider,made,by ,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",solicit,acceptable,by,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",solicit,dispute,by,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",solicit,offer,by,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",solicit,agreed,by,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",solicit,review,by,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",solicit,appointed,by,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",solicit,said,by,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",solicit,tender,by,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",solicit,consider,by,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",solicit,made,by,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",acceptable,dispute,by,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",acceptable,offer,by,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",acceptable,agreed,by,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",acceptable,review,by,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",acceptable,appointed,by,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",acceptable,said,by,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",acceptable,tender,by,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",acceptable,consider,by,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",acceptable,made,by,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",dispute,offer,by,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",dispute,agreed,by,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",dispute,review,by,wsj_0938.tml, WSJ891026-0120 
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",dispute,appointed,by,wsj_0938.tml, WSJ891026-0120 
